"KEYWORDS_PERFORMANCE_REPORT (Jan 1, 2016-Nov 30, 2016)"
Day,Campaign ID,Campaign,Keyword ID,Keyword,Impressions,Clicks,Conversions,Cost
2016-03-06,366284074,Moonbow Air purifier Launch ( Search),122529400,humidifier air purifier,3,0,0.0,0
2016-01-20,366284074,Moonbow Air purifier Launch ( Search),103632865,cheap air purifiers,12,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),32533599815,defaulter list of cibil,5,0,0.0,0
2016-02-22,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,29480333015,"+air +purify",33,0,0.0,0
2016-02-17,366284074,Moonbow Air purifier Launch ( Search),921109043,uv-c lamp,7,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),92023905,interest on home loans,1,0,0.0,0
2016-03-12,366284074,Moonbow Air purifier Launch ( Search),20181581,air ioniser,7,0,0.0,0
2016-02-27,377282074,LICHFL - Search campaign,762019075,finance for house,1,1,0.0,11700000
2016-02-20,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,37788461,air purifier home,6,0,0.0,0
2016-02-28,377282074,LICHFL - Search campaign,27882921,home finance loan,4,0,0.0,0
2016-01-25,366284074,Moonbow Air purifier Launch ( Search),20365623,indoor air cleaners,5,0,0.0,0
2016-03-23,366284074,Moonbow Air purifier Launch ( Search),5414209520,air purifier dust remover,2,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),46553032010,cibil loan,1,0,0.0,0
2016-02-20,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,749031122,good air purifier,3,0,0.0,0
2016-01-26,366284074,Moonbow Air purifier Launch ( Search),33766051,cabin air filter,5,0,0.0,0
2016-03-05,377282074,LICHFL - Search campaign,26003271,home loan banks,7,0,0.0,0
2016-01-16,366284074,Moonbow Air purifier Launch ( Search),47644651,heater filters,7,0,0.0,0
2016-03-14,382431634,LICHFL ( REVISED),12295271,mortgage interest rate calculator,3,0,0.0,0
2016-02-14,366284074,Moonbow Air purifier Launch ( Search),10032622,portable air cleaners,5,0,0.0,0
2016-02-29,366284074,Moonbow Air purifier Launch ( Search),17878062,uv air purifier,1,0,0.0,0
2016-03-14,382816714,Moonbow search(revised),10798866296,hepa filter for air purifier,1,0,0.0,0
2016-02-11,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,12557897,commercial air cleaner,1,0,0.0,0
2016-02-09,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,27639402,best air purifiers,9,0,0.0,0
2016-02-18,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,15386782,home air purifier,6,1,0.0,44870000
2016-03-24,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,14586931,indoor air purifier,1,0,0.0,0
2016-03-02,377282074,LICHFL - Search campaign,10042200,home loans,10,0,0.0,0
2016-02-29,377282074,LICHFL - Search campaign,928161286,housing finance ltd,21,1,0.0,6570000
2016-01-17,366284074,Moonbow Air purifier Launch ( Search),2138044826,ioniser air purifier,7,0,0.0,0
2016-01-03,363250354,Batman Delivery,102785428155,gurgaon delivery food,3,0,0.0,0
2016-02-05,366284074,Moonbow Air purifier Launch ( Search),25436690,activated carbon filter,38,0,0.0,0
2016-02-12,366284074,Moonbow Air purifier Launch ( Search),3000619836,ionic air purifier ozone ionizer,2,0,0.0,0
2016-01-18,366284074,Moonbow Air purifier Launch ( Search),47011250,carbon air filters,3,0,0.0,0
2016-02-22,366284074,Moonbow Air purifier Launch ( Search),12205430,hepa air purifiers,2,0,0.0,0
2016-01-10,363250354,Batman Delivery,28428607035,online food order in gurgaon,10,0,0.0,0
2016-02-05,366284074,Moonbow Air purifier Launch ( Search),5414209580,air purifier dust removal,1,0,0.0,0
2016-01-19,366284074,Moonbow Air purifier Launch ( Search),114990361,top air filters,1,0,0.0,0
2016-01-30,366284074,Moonbow Air purifier Launch ( Search),127934300,sharp air purifier,16,0,0.0,0
2016-02-08,366284074,Moonbow Air purifier Launch ( Search),22717533,air purifiers review,1,0,0.0,0
2016-02-27,366284074,Moonbow Air purifier Launch ( Search),15036971,air filters,2,0,0.0,0
2016-01-15,366284074,Moonbow Air purifier Launch ( Search),1612426793,room air purifier ratings,8,0,0.0,0
2016-02-14,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,29480329895,"+air +purification +unit",1,0,0.0,0
2016-03-04,377282074,LICHFL - Search campaign,14531321,home finance calculator,12,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),12835561,mortgage loan rates,5,1,0.0,26320000
2016-03-07,377282074,LICHFL - Search campaign,134537675,housing loan finance,3,0,0.0,0
2016-02-12,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,30249433987,"+industrial +air +purifier",3,0,0.0,0
2016-01-04,363250354,Batman Delivery,26230931026,best restaurants in delhi ncr,8,0,0.0,0
2016-01-10,363250354,Batman Delivery,1764686626,food in delhi,340,5,0.0,95730000
2016-01-02,363250354,Batman Delivery,72714465324,online food in delhi,13,0,0.0,0
2016-01-14,366284074,Moonbow Air purifier Launch ( Search),13812950,hepa air filtration,4,0,0.0,0
2016-01-05,363250354,Batman Delivery,4791310645,late night food delivery service,1,0,0.0,0
2016-02-14,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,93601804,cheap air purifier,2,0,0.0,0
2016-03-21,366284074,Moonbow Air purifier Launch ( Search),36484243782,best air purifiers in india,1,0,0.0,0
2016-01-21,363250354,Batman Delivery,12845825553,order food online in delhi,1,0,0.0,0
2016-02-26,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,15386882,air purifier filters,2,0,0.0,0
2016-03-05,366284074,Moonbow Air purifier Launch ( Search),345376107,tower air purifier,1,1,0.0,19070000
2016-02-29,366284074,Moonbow Air purifier Launch ( Search),17216161,air filtration,4,0,0.0,0
2016-03-03,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,44678850,ionizer purifier,97,0,0.0,0
2016-03-14,382431634,LICHFL ( REVISED),44450032793,cibil credit,1,0,0.0,0
2016-02-12,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,24779122,ionic air purifier,3,0,0.0,0
2016-03-19,382816714,Moonbow search(revised),983296211,hepa filter test,1,0,0.0,0
2016-02-27,377917954,LICHFL-(Display),3000000,Content,80162,257,0.0,1293890000
2016-03-10,382431634,LICHFL ( REVISED),32586270,calculating home loan interest,1,0,0.0,0
2016-03-23,382816714,Moonbow search(revised),15011040,furnace air filters,2,0,0.0,0
2016-03-14,382431634,LICHFL ( REVISED),28860964791,land purchase loan lic,1,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),883561012,bank of india home loan,382,3,0.0,60580000
2016-02-12,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,176587864,air purifiers hepa,1,0,0.0,0
2016-02-08,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,271787184,ozone air purification,1,0,0.0,0
2016-01-23,366284074,Moonbow Air purifier Launch ( Search),103632865,cheap air purifiers,3,0,0.0,0
2016-02-20,366284074,Moonbow Air purifier Launch ( Search),2138044826,ioniser air purifier,1,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),11573711,mortgage calculator,2,1,0.0,28780000
2016-02-23,366284074,Moonbow Air purifier Launch ( Search),12852921,humidifier,61,0,0.0,0
2016-02-22,366284074,Moonbow Air purifier Launch ( Search),2138044826,ioniser air purifier,1,0,0.0,0
2016-01-26,366284074,Moonbow Air purifier Launch ( Search),68153280,honeywell enviracaire air purifier,1,0,0.0,0
2016-03-18,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,14586851,air purifier,638,3,0.0,200330000
2016-02-11,366284074,Moonbow Air purifier Launch ( Search),3000619836,ionic air purifier ozone ionizer,1,0,0.0,0
2016-03-14,382431634,LICHFL ( REVISED),10036150,mortgage interest rate,5,0,0.0,0
2016-02-18,366284074,Moonbow Air purifier Launch ( Search),43801541,air filter manufacturers,5,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),17756991,quick loan approval,1,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),34338459974,lic land purchase loan,1,0,0.0,0
2016-03-16,382816714,Moonbow search(revised),548511568,hepa filters for air purifiers,1,0,0.0,0
2016-02-08,366284074,Moonbow Air purifier Launch ( Search),17072950,honeywell air purifiers,109,1,0.0,73670000
2016-03-17,382816714,Moonbow search(revised),49773636677,indoor plants for fresh air,3,0,0.0,0
2016-01-17,366284074,Moonbow Air purifier Launch ( Search),951388037,air filtering machines,1,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),17770328083,housing loan emi calculation formula,2,0,0.0,0
2016-03-12,366284074,Moonbow Air purifier Launch ( Search),6521513245,uv light purifier,1,0,0.0,0
2016-01-30,366284074,Moonbow Air purifier Launch ( Search),92055315,air filters home,2,0,0.0,0
2016-03-24,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,49666430,honeywell air purifiers,1,0,0.0,0
2016-01-16,366284074,Moonbow Air purifier Launch ( Search),176585984,rate air purifiers,6,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),92019445,loan calculator home loan,1,0,0.0,0
2016-02-21,366284074,Moonbow Air purifier Launch ( Search),1612428113,room air cleaners reviews,1,0,0.0,0
2016-02-09,366284074,Moonbow Air purifier Launch ( Search),99765690,performance air filters,8,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),43609661,home loan schemes,3,0,0.0,0
2016-03-15,382816714,Moonbow search(revised),45132330,hvac air filters,2,0,0.0,0
2016-02-08,366284074,Moonbow Air purifier Launch ( Search),1712402866,air purifier with humidifier,1,0,0.0,0
2016-03-05,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,25771835899,"+ozone +air +purifiers",1,0,0.0,0
2016-02-12,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,93601804,cheap air purifier,3,0,0.0,0
2016-03-11,377282074,LICHFL - Search campaign,99346292,finance a house,1,0,0.0,0
2016-01-13,363250354,Batman Delivery,19587601,online order,41,2,0.0,48260000
2016-02-28,366284074,Moonbow Air purifier Launch ( Search),55602368,air filter media,1,0,0.0,0
2016-03-19,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,30249433987,"+industrial +air +purifier",1,0,0.0,0
2016-02-28,366284074,Moonbow Air purifier Launch ( Search),13812950,hepa air filtration,3,0,0.0,0
2016-02-28,366284074,Moonbow Air purifier Launch ( Search),6521513245,uv light purifier,2,0,0.0,0
2016-03-22,366284074,Moonbow Air purifier Launch ( Search),41646620087,air purifier price india,3,0,0.0,0
2016-02-18,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24486739433,"+professional +air +purifier",1,0,0.0,0
2016-03-09,377282074,LICHFL - Search campaign,96976338,housing loan rates,2,0,0.0,0
2016-02-10,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,25771835899,"+ozone +air +purifiers",33,1,0.0,40090000
2016-01-05,363250354,Batman Delivery,20144540,food ordering,2,0,0.0,0
2016-02-23,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,32690726858,"+kenmore +air +purifier",1,0,0.0,0
2016-03-03,377282074,LICHFL - Search campaign,14393622,loans home,4,0,0.0,0
2016-02-21,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,31051581,car air purifier,99,1,0.0,39160000
2016-03-07,377282074,LICHFL - Search campaign,92012345,home finance companies,1,0,0.0,0
2016-02-29,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,132356720,uv air purifiers,1,0,0.0,0
2016-03-20,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,14586931,indoor air purifier,3,0,0.0,0
2016-03-02,366284074,Moonbow Air purifier Launch ( Search),20365623,indoor air cleaners,1,0,0.0,0
2016-03-07,377282074,LICHFL - Search campaign,47673449167,lic housing finance loan details,1,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),26003281,home loan lenders,1,0,0.0,0
2016-03-11,366284074,Moonbow Air purifier Launch ( Search),44028918127,air purifier price in india,9,0,0.0,0
2016-03-11,366284074,Moonbow Air purifier Launch ( Search),176590964,air intake filters,7,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),434322123,home loan offer,2,0,0.0,0
2016-02-29,366284074,Moonbow Air purifier Launch ( Search),12852921,humidifier,49,0,0.0,0
2016-03-10,377282074,LICHFL - Search campaign,360486989,lic housing loans,1134,127,1.0,1194310000
2016-01-14,363250354,Batman Delivery,32420540909,all night delivery food,4,0,0.0,0
2016-01-31,366284074,Moonbow Air purifier Launch ( Search),189987540,air filter cleaners,2,0,0.0,0
2016-03-10,366284074,Moonbow Air purifier Launch ( Search),176590964,air intake filters,5,0,0.0,0
2016-02-21,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,25771835899,"+ozone +air +purifiers",9,0,0.0,0
2016-03-15,382816714,Moonbow search(revised),12345080,room air filter,2,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),10307067,loan housing,139,4,0.0,113330000
2016-02-29,366284074,Moonbow Air purifier Launch ( Search),99765690,performance air filters,4,0,0.0,0
2016-03-02,366284074,Moonbow Air purifier Launch ( Search),92164773,ionized air purifier,1,0,0.0,0
2016-02-19,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,5494517933,air purification machine,1,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),153056229,pre approved mortgage loans,1,0,0.0,0
2016-03-10,377282074,LICHFL - Search campaign,10035840,refinance home loan,8,0,0.0,0
2016-03-11,366284074,Moonbow Air purifier Launch ( Search),42212838520,honeywell air purifier india,5,0,0.0,0
2016-03-07,366284074,Moonbow Air purifier Launch ( Search),139414122,air purifiers hepa,1,0,0.0,0
2016-03-06,366284074,Moonbow Air purifier Launch ( Search),151767035,air purifiers ozone,2,0,0.0,0
2016-01-21,366284074,Moonbow Air purifier Launch ( Search),15036361,electrostatic filter,1,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),3767095440,bank loan emi calculator,1,0,0.0,0
2016-03-22,382816714,Moonbow search(revised),135303839,air filter machine,1,0,0.0,0
2016-01-28,363250354,Batman Delivery,25761241,food home delivery,3,1,0.0,24950000
2016-01-25,366284074,Moonbow Air purifier Launch ( Search),25436690,activated carbon filter,11,0,0.0,0
2016-02-26,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,13880803290,air purifier for dust,3,1,0.0,28610000
2016-03-10,377282074,LICHFL - Search campaign,16746423,home loan company,1,0,0.0,0
2016-03-11,377282074,LICHFL - Search campaign,96976338,housing loan rates,4,0,0.0,0
2016-02-12,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,35319867472,"+air +purifier +fans",1,0,0.0,0
2016-01-16,366284074,Moonbow Air purifier Launch ( Search),10032622,portable air cleaners,7,0,0.0,0
2016-01-27,366284074,Moonbow Air purifier Launch ( Search),118978863,cheap air purifier,15,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),545026320,home loan interest rates comparison,5,0,0.0,0
2016-03-12,366284074,Moonbow Air purifier Launch ( Search),12205440,hepa,14,0,0.0,0
2016-02-13,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,29480331575,"+air +purifier +house",1,0,0.0,0
2016-02-15,366284074,Moonbow Air purifier Launch ( Search),104172298,air purifiers ratings,1,0,0.0,0
2016-03-08,377282074,LICHFL - Search campaign,360453449,housing loan interest,1,0,0.0,0
2016-03-18,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,29480326655,"+air +purifiers +ratings",1,1,0.0,34450000
2016-03-14,382431634,LICHFL ( REVISED),20811813523,lic housing finance contact number,1,0,0.0,0
2016-01-02,363250354,Batman Delivery,73510359802,late night food gurgaon,3,0,0.0,0
2016-03-24,366284074,Moonbow Air purifier Launch ( Search),453386354,air filter fan,6,0,0.0,0
2016-01-18,366284074,Moonbow Air purifier Launch ( Search),15011090,electronic air cleaners,2,0,0.0,0
2016-01-21,363250354,Batman Delivery,26230931026,best restaurants in delhi ncr,14,0,0.0,0
2016-02-10,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,86770884929,"+air +purification +machine",1,0,0.0,0
2016-02-19,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,15386782,home air purifier,9,0,0.0,0
2016-01-13,363250354,Batman Delivery,11125359755,order food online delhi,11,0,0.0,0
2016-02-02,366284074,Moonbow Air purifier Launch ( Search),99343095,air hepa filter,1,0,0.0,0
2016-03-11,366284074,Moonbow Air purifier Launch ( Search),20366223,clean air filtration,2,1,0.0,24650000
2016-02-06,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,15386782,home air purifier,5,0,0.0,0
2016-02-24,366284074,Moonbow Air purifier Launch ( Search),68159040,honeywell purifier,1,0,0.0,0
2016-01-27,366284074,Moonbow Air purifier Launch ( Search),41250831,office air cleaner,1,0,0.0,0
2016-03-21,366284074,Moonbow Air purifier Launch ( Search),17316181,air filtering,11,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),62112336193,www.cibil score,4,0,0.0,0
2016-03-17,366284074,Moonbow Air purifier Launch ( Search),12852921,humidifier,108,0,0.0,0
2016-03-21,366284074,Moonbow Air purifier Launch ( Search),17072950,honeywell air purifiers,2,0,0.0,0
2016-02-22,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,24779122,ionic air purifier,1,0,0.0,0
2016-03-14,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,24779122,ionic air purifier,4,0,0.0,0
2016-01-28,366284074,Moonbow Air purifier Launch ( Search),47011250,carbon air filters,2,0,0.0,0
2016-02-10,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19687529783,"+personal +air +purifier",2,0,0.0,0
2016-02-07,366284074,Moonbow Air purifier Launch ( Search),12205430,hepa air purifiers,31,0,0.0,0
2016-01-15,366284074,Moonbow Air purifier Launch ( Search),17346610,home air purifiers,8,0,0.0,0
2016-02-14,373626514,[S[Moonbow_Air Purifier]: Brand - Exact,189024108994,air purifier moonbow,2,1,0.0,8430000
2016-03-11,382431634,LICHFL ( REVISED),24752514305,www.lic housing finance,1,0,0.0,0
2016-01-30,366284074,Moonbow Air purifier Launch ( Search),15036971,air filters,9,0,0.0,0
2016-03-12,382816714,Moonbow search(revised),17878062,uv air purifier,1,0,0.0,0
2016-03-12,377282074,LICHFL - Search campaign,28234851,house financing,1,0,0.0,0
2016-01-17,366284074,Moonbow Air purifier Launch ( Search),17346610,home air purifiers,12,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),338679546,canara bank home loan,13,0,0.0,0
2016-01-18,366284074,Moonbow Air purifier Launch ( Search),103632865,cheap air purifiers,10,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),4588800377,lic housing loan interest rate,33,0,0.0,0
2016-02-16,366284074,Moonbow Air purifier Launch ( Search),29456246774,india air purifier,8,0,0.0,0
2016-03-02,377282074,LICHFL - Search campaign,928161286,housing finance ltd,27,0,0.0,0
2016-02-16,366284074,Moonbow Air purifier Launch ( Search),121089558,silent air purifiers,1,0,0.0,0
2016-02-21,366284074,Moonbow Air purifier Launch ( Search),122529400,humidifier air purifier,1,0,0.0,0
2016-01-25,366284074,Moonbow Air purifier Launch ( Search),139414322,filterless air purifiers,1,0,0.0,0
2016-01-21,366284074,Moonbow Air purifier Launch ( Search),572069212,air purifier filter replacement,1,0,0.0,0
2016-01-15,363250354,Batman Delivery,15164200,food online,27,1,0.0,22630000
2016-02-10,366284074,Moonbow Air purifier Launch ( Search),10032622,portable air cleaners,5,0,0.0,0
2016-01-26,366284074,Moonbow Air purifier Launch ( Search),43185220,air purifier for home,12,0,0.0,0
2016-02-12,366284074,Moonbow Air purifier Launch ( Search),20181931,ion air purifier,1,0,0.0,0
2016-01-15,366284074,Moonbow Air purifier Launch ( Search),313665727,purifier filter,20,0,0.0,0
2016-02-19,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,93601804,cheap air purifier,2,0,0.0,0
2016-02-15,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,58746357814,which is the best air purifier for home,1,0,0.0,0
2016-03-07,366284074,Moonbow Air purifier Launch ( Search),12852921,humidifier,64,0,0.0,0
